measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2013,64.2034841215944,81.65080754936244,48.48260766884611
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2013,65005.601388788535,85980.63864435817,48277.66183178904
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2013,95894.78150909854,125914.72579771315,71316.84502981002
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2013,348.3804388694322,460.7906393488378,258.7314424791932
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2013,533.2709655217923,700.2119024921842,396.59303883398917
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2013,123741.54616928418,179919.2086463353,80277.96624322479
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2013,60311.233186258716,81520.9183639628,42644.039264886436
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2013,663.1603006486813,964.2297206723737,430.2286651282886
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2013,335.390821553669,453.3378997484753,237.14354039565282
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,2013,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,2013,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,2013,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,2013,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,2013,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,2013,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2013,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2013,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2013,10698.203029097409,17770.157617182485,5456.518268701143
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2013,5800.336982376098,11489.23015662416,2580.7163851657856
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2013,57.33420792618104,95.23449021611138,29.242775830653766
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2013,32.25567913359269,63.89161915076409,14.35136612021679
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2013,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2013,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2013,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2013,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Road injuries,Number,2013,133374.11369554777,172520.08731691592,98915.2971305481
Incidence,Japan,Female,15 to 39,Road injuries,Number,2013,76000.23746086642,99465.67828676415,55501.04605289409
Incidence,Japan,Male,15 to 39,Road injuries,Rate,2013,714.783515118595,924.5760742031347,530.1105426152393
Incidence,Japan,Female,15 to 39,Road injuries,Rate,2013,422.6373883212439,553.1287256880607,308.64136661376205
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2007,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2007,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2007,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2007,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2007,125.79402045074829,194.40069081635275,70.36175599594374
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2014,87.78077494530079,139.5197220683685,48.94138401950253
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2014,0.6140298842484998,0.9709768482129355,0.3440774309743497
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2014,0.4992497268876898,0.7935129666089631,0.27835220890300677
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2014,5900.297829682516,8741.790044288186,3555.3911830675706
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2014,4967.820868984645,7441.069663136989,2969.4466158241166
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2014,32.32057670117443,47.885666755771595,19.475676779725873
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2014,28.254287041929597,42.320792900134805,16.888611576755377
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2014,7664.188112661817,9490.080604255614,6099.9602672117635
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2014,5974.048569173058,7451.1761218515085,4715.692708028956
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2014,41.98279254673564,51.98464330514579,33.414285071969466
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2014,33.97716776175613,42.378272989096985,26.820317980067703
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2014,117785.97935880432,150381.8946616611,90047.63462011339
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2014,60144.21469612779,77547.57772674202,45282.69033235241
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2014,645.2065455133181,823.7600374050412,493.2617921179257
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2014,342.06787055169224,441.0488176369242,257.54353154496766
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2013,480422.149686443,571414.1311257792,404797.26930832886
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2013,691528.6198762865,829887.5789466978,580621.5678982409
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2013,2574.696268854536,3062.343883063093,2169.4045947109043
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2013,3845.591272058851,4615.005566882264,3228.8370570664893
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2013,21961.826250525042,28676.557576721043,16615.308876177925
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2013,27236.07918705361,35370.33007856317,20757.68489486784
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2013,117.69863679550092,153.68447488227758,89.04538185277629
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2013,151.45986065706825,196.69443712148444,115.43350421871519
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2014,473810.8417479027,562718.3766960363,397854.80717896146
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2014,673671.1871670265,809014.921598884,567169.4877983134
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2014,2595.4350262663133,3082.4515948448725,2179.3640223836805
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2014,3831.478548860187,4601.240748990801,3225.754295958143
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2014,21479.933107404748,28018.590213310545,16271.77470339536
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2014,26637.136885655927,34571.680837525375,20316.475565574485
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2014,117.6625054486999,153.47987850586287,89.13332132483524
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2014,151.4976750150649,196.62508364659755,115.5491607787005
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2013,90.88921028644917,144.01498786058573,50.26686551545225
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2013,0.6204705148532624,0.9717910846943154,0.34549518673429575
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2013,0.5054349794870667,0.8008674759714327,0.2795340839755285
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2013,6029.969862027536,9025.541474614585,3676.4177761803066
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2013,5076.346997004571,7582.192239392477,3039.42456727145
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2013,32.316038956989225,48.37001785668873,19.70279500489283
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2013,28.22957017905536,42.16457780749029,16.902242730129334
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2013,7859.151780243896,9731.33015923347,6240.662664188493
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2013,6118.941294117207,7612.7946206447505,4830.32543404017
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2013,42.119058786448896,52.152506849076,33.445191665606785
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2013,34.02743799541842,42.33475767693519,26.86144404792947
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2013,120002.24492115594,153170.16023226475,91807.40818628241
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2013,60817.572088404326,78422.33353179788,45750.22749507475
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2013,643.1204982000171,820.8752246482696,492.0176795859689
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2013,338.20657264021605,436.1066667324952,254.41705591482403
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2012,486795.6492814466,579090.2401255269,409631.5822363804
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2012,711085.7783236215,855327.7740520469,598789.6514033146
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2012,2551.973900596588,3035.818378968574,2147.4495679457796
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2012,3865.2940175673307,4649.359372503053,3254.8788457095407
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2012,22460.9993890357,29328.361777787984,16970.98117229304
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2012,27860.760418255497,36204.20224450824,21219.78016356273
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2012,117.74937657463504,153.75078621727135,88.96854580178886
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2012,151.4445005825288,196.797475933779,115.34570345883726
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2014,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2014,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2014,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2014,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2014,112.094509540728,177.2571276543644,62.813214565782204
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2013,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2013,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2013,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2013,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2013,115.77590031443806,181.33011167281114,64.4672314653465
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2005,9150.17303576635,11447.509764575618,7201.843446316255
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2005,6945.266550014777,8757.9974771241,5439.937269714391
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2005,43.02463131814261,53.8268385970969,33.863475354790076
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2005,33.820725437346816,42.648014431377,26.49036195666371
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2005,139557.6469286347,177979.32454570103,106859.20394386553
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2005,68690.40988794868,89505.00011347575,51603.8285082172
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2005,656.207951834557,836.8688538346863,502.4580228880849
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2005,334.4953683590707,435.8542630881629,251.29041526687422
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2005,560968.8456303992,669452.0043530953,469095.9875598264
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2005,797606.1391769497,957693.859217616,667905.2988395354
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2005,2637.7072509853997,3147.8012011246315,2205.7158742999877
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2005,3884.029222778851,4663.593662299851,3252.4369752450953
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2005,28028.702392991112,36803.39212143701,20950.825135197967
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2005,36068.502550301346,46958.400406743014,27060.199206435147
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2005,131.79254447655208,173.05163203935453,98.51196515403092
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2005,175.63946796072062,228.66900149859205,131.77256208241653
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2009,12010.627244817668,15229.283434691695,9096.523518719243
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2009,12358.66399209176,15826.84425681303,9231.902255845911
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2009,59.465697647084866,75.40155444420193,45.03770753830991
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2009,63.39204620784386,81.1815939889816,47.35375723163659
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2009,73247.8771689612,96481.26256154111,54712.841739762385
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2009,114098.80897908473,150553.5644359623,84589.88868256629
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2009,362.65683950017393,477.68742390778544,270.8882090827811
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2009,585.2539542858693,772.2435466800623,433.8920562540525
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2009,130325.14478562087,188501.93106664746,84412.90483164164
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2009,63839.930415104005,86071.73641317766,45327.96190250047
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2009,645.2515341343391,933.2900447424603,417.9358974275415
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2009,327.45803440965994,441.49298786543164,232.50346940975086
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,2009,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,2009,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,2009,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,2009,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,2009,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,2009,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2009,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2009,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2009,10716.965560045934,17801.322956945223,5466.087921904512
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2009,5822.724808328541,11533.575663765487,2590.677294236976
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2009,53.060662086810744,88.13595385974243,27.06309379608847
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2009,29.86685618617966,59.15987050759983,13.288518471816298
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2009,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2009,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2009,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2009,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2000,549270.4367252073,658131.492112487,459015.2219362632
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2000,780244.058514315,940124.9856892659,648092.7006933329
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2000,2477.1027187694826,2968.0448817514916,2070.069274060958
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2000,3643.578077871001,4390.188878642198,3026.45862010254
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2000,29482.96994134727,38320.4591642948,22128.94048048812
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2000,37549.86571418977,48636.41048756884,28040.652898134827
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2000,132.96245367679853,172.81780928591772,99.7972127437267
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2000,175.35009212852805,227.12195896277984,130.94403869396402
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2010,11829.050469964359,14974.659677568266,8969.289458015219
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2010,12165.785979129083,15584.883914702707,9145.298153039157
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2010,59.57693166772255,75.41977089565776,45.17376491925703
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2010,63.48692915020527,81.32942849761818,47.724569287636285
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2010,70558.6558855249,92883.19128643296,52807.724708349844
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2010,109533.90867034887,144088.68331197652,81054.18313846356
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2010,355.36818706894337,467.80555670150005,265.9657437818626
